BusinessEntityID,Name,ContactType,Title,FirstName,MiddleName,LastName,Suffix,PhoneNumber,PhoneNumberType,EmailAddress,EmailPromotion
488,"Historic Bicycle Sales","Purchasing Manager","Ms.","Mae","M.","Black","","264-555-0143","Work","mae1@adventure-works.com",2
498,"Moderately-Priced Bikes Store","Purchasing Manager","Ms.","Gabriel","L.","Bockenkamp","","763-555-0145","Work","gabriel0@adventure-works.com",0
530,"Outdoor Distributors","Purchasing Manager","Ms.","Carol","J.","Brink","","513-555-0149","Work","carol1@adventure-works.com",0
558,"Commendable Bikes","Purchasing Manager","Ms.","Shirley","R.","Bruner","","383-555-0155","Work","shirley0@adventure-works.com",2
560,"Online Bike Sellers","Purchasing Manager","Ms.","June","B.","Brunner","","249-555-0172","Work","june0@adventure-works.com",0
572,"Bike Universe","Purchasing Manager","Ms.","Ingrid","K.","Burkhardt","","857-555-0187","Work","ingrid0@adventure-works.com",0
574,"Fifth Bike Store","Purchasing Manager","Ms.","Karren","K.","Burkhardt","","652-555-0132","Cell","karren0@adventure-works.com",0
578,"Rambling Tours","Purchasing Manager","Ms.","Dana","H.","Burnell","","1 (11) 500 555-0136","Work","dana0@adventure-works.com",0
604,"Mechanical Sports Center","Purchasing Manager","Ms.","DeeDee","J.","Cameron","","377-555-0158","Cell","deedee0@adventure-works.com",1
606,"Speedometer Sales","Purchasing Manager","Ms.","Deborah","M.","Lee","","1 (11) 500 555-0190","Work","deborah1@adventure-works.com",0
608,"Two-Wheeled Transit Company","Purchasing Manager","Ms.","Joan","M.","Campbell","","700-555-0155","Cell","joan0@adventure-works.com",0
630,"Rural Department Store","Purchasing Manager","Ms.","Jane","N.","Carmichael","","716-555-0167","Work","jane0@adventure-works.com",1
632,"Sports Commodities","Purchasing Manager","Ms.","Jovita","A.","Carmody","","646-555-0137","Work","jovita0@adventure-works.com",0
642,"Advanced Bike Components","Purchasing Manager","Ms.","Joanna","B.","Wall","","127-555-0100","Work","joanna0@adventure-works.com",1
686,"Full-Service Bike Store","Purchasing Manager","Ms.","Nicky","E.","Chesnut","","264-555-0164","Work","nicky0@adventure-works.com",2
688,"Plastic Products Manufacturers","Purchasing Manager","Ms.","Susan","B.","Chestnut","","1 (11) 500 555-0181","Cell","susan2@adventure-works.com",0
700,"Fleet Bikes","Purchasing Manager","Ms.","Jill","J.","Christie","","927-555-0198","Work","jill1@adventure-works.com",0
704,"Only Bikes and Accessories","Purchasing Manager","Ms.","Gina","N.","Clark","","539-555-0142","Cell","gina0@adventure-works.com",2
710,"Wonderful Bikes Inc.","Purchasing Manager","Ms.","Kristine","J.","Cleary","","250-555-0127","Cell","kristine0@adventure-works.com",2
712,"Another Sporting Goods Company","Purchasing Manager","Ms.","Teanna","M.","Cobb","","661-555-0168","Work","teanna0@adventure-works.com",2
714,"Discount Bicycle Specialists","Purchasing Manager","Ms.","Connie","L.","Coffman","","426-555-0181","Cell","connie0@adventure-works.com",0
716,"Famous Bike Sales and Service","Purchasing Manager","Ms.","Jeanette","R.","Cole","","159-555-0190","Work","jeanette0@adventure-works.com",2
736,"Primary Cycle Shop","Purchasing Manager","Ms.","Amy","R.","Consentino","","1 (11) 500 555-0133","Work","amy2@adventure-works.com",0
738,"Sixth Bike Store","Purchasing Manager","Ms.","Dorothy","J.","Contreras","","428-555-0176","Work","dorothy0@adventure-works.com",0
752,"Elemental Sporting Goods","Purchasing Manager","Ms.","Pamela","R.","Cox","","945-555-0112","Work","pamela2@adventure-works.com",1
756,"Grand Cycle Store","Purchasing Manager","Ms.","Sharon","A.","Crow","","889-555-0176","Work","sharon1@adventure-works.com",2
782,"Neighborhood Store","Purchasing Manager","Ms.","Gail","M.","Westover","","305-555-0100","Cell","gail2@adventure-works.com",1
802,"Successful Sales Company","Purchasing Manager","Ms.","Bev","L.","Desalvo","","143-555-0113","Work","bev0@adventure-works.com",1
902,"Cash & Carry Bikes","Purchasing Manager","Ms.","Dorothy","J.","Fox","","191-555-0198","Work","dorothy1@adventure-works.com",2
904,"Convenient Bike Shop","Purchasing Manager","Ms.","Judith","B.","Frazier","","721-555-0163","Work","judith0@adventure-works.com",0
908,"General Bike Corporation","Purchasing Manager","Ms.","Susan","E.","French","","994-555-0194","Work","susan3@adventure-works.com",0
922,"Parts Shop","Purchasing Manager","Ms.","Aldeen","J.","Gallagher","","653-555-0170","Work","aldeen0@adventure-works.com",2
952,"Active Systems","Purchasing Manager","Ms.","Janet","J.","Gilliat","","521-555-0183","Cell","janet2@adventure-works.com",0
986,"Metro Manufacturing","Purchasing Manager","Ms.","Jane","P.","Greer","","737-555-0163","Cell","jane2@adventure-works.com",1
994,"Incomparable Bicycle Store","Purchasing Manager","Ms.","Faith","M.","Gustafson","","479-555-0129","Work","faith0@adventure-works.com",1
998,"Greater Bike Store","Purchasing Manager","Ms.","Hattie","J.","Haemon","","141-555-0172","Cell","hattie0@adventure-works.com",0
1002,"Distant Inn","Purchasing Manager","Ms.","Erin","M.","Hagens","","244-555-0127","Cell","erin1@adventure-works.com",0
1004,"Finer Mart","Purchasing Manager","Ms.","Betty","M.","Haines","","867-555-0114","Cell","betty0@adventure-works.com",2
1006,"Economic Parts Supply","Purchasing Manager","Ms.","Karen","E.","Hall","","623-555-0153","Cell","karen3@adventure-works.com",0
1016,"Central Discount Store","Purchasing Manager","Ms.","Jean","P.","Handley","","582-555-0113","Cell","jean1@adventure-works.com",2
1024,"Exemplary Cycles","Purchasing Manager","Ms.","Kimberly","Beth","Harrington","","872-555-0171","Cell","kimberly1@adventure-works.com",1
1116,"Area Sheet Metal Supply","Purchasing Manager","Ms.","Janice","K.","Hows","","1 (11) 500 555-0119","Cell","janice1@adventure-works.com",2
1140,"Express Bike Services","Purchasing Manager","Ms.","Denean","J.","Ison","","1 (11) 500 555-0127","Work","denean0@adventure-works.com",1
1148,"A Great Bicycle Company","Purchasing Manager","Ms.","Jodan","M.","Jacobson","","652-555-0189","Cell","jodan0@adventure-works.com",0
1156,"Leisure Activities","Purchasing Manager","Ms.","Vance","P.","Johns","","103-555-0151","Work","vance0@adventure-works.com",0
1338,"Sports Sales and Rental","Purchasing Manager","Ms.","Becky","R.","Waters","","368-555-0100","Cell","becky0@adventure-works.com",1
1352,"Grand Industries","Purchasing Manager","Ms.","Dorothy","L.","Weimer","","897-555-0100","Work","dorothy4@adventure-works.com",0
1356,"Larger Cycle Shop","Purchasing Manager","Ms.","Alexandra","K.","Wellington","","317-555-0100","Cell","alexandra0@adventure-works.com",0
1366,"Sensible Sports","Purchasing Manager","Ms.","Sharon","F.","Lynn","","1 (11) 500 555-0159","Cell","sharon3@adventure-works.com",0
1372,"Friendly Bike Shop","Purchasing Manager","Ms.","Denise","R.","Maccietto","","537-555-0190","Cell","denise1@adventure-works.com",0
1380,"Impervious Paint Company","Purchasing Manager","Ms.","Kimberly","N.","Malmendier","","1 (11) 500 555-0134","Work","kimberly2@adventure-works.com",0
1388,"Official Parts Shop","Purchasing Manager","Ms.","Kathy","R.","Marcovecchio","","942-555-0141","Cell","kathy0@adventure-works.com",0
1390,"Contoso, Ltd.","Purchasing Manager","Ms.","Jill","K.","Markwood","","747-555-0113","Work","jill2@adventure-works.com",2
1392,"Discount Tours","Purchasing Manager","Ms.","Melissa","R.","Marple","","685-555-0117","Cell","melissa0@adventure-works.com",2
1394,"Tire Exchange","Purchasing Manager","Ms.","Cecelia","L.","Marshall","","394-555-0168","Cell","cecelia0@adventure-works.com",1
1402,"Consumer Equipment","Purchasing Manager","Ms.","Sandra","I.","Martinez","","1 (11) 500 555-0113","Cell","sandra3@adventure-works.com",0
1440,"Variety Cycling","Purchasing Manager","Ms.","Nancy","A.","McPhearson","","1 (11) 500 555-0195","Work","nancy3@adventure-works.com",2
1442,"Accessories Network","Purchasing Manager","Ms.","Nellie","T.","Medina","","1 (11) 500 555-0162","Work","nellie0@adventure-works.com",0
1446,"Curbside Sporting Goods","Purchasing Manager","Ms.","Gladys","F.","Mendiola","","535-555-0189","Cell","gladys0@adventure-works.com",0
1458,"Alpine Ski House","Purchasing Manager","Ms.","Helen","M.","Meyer","","519-555-0112","Work","helen2@adventure-works.com",0
1470,"All Cycle Shop","Purchasing Manager","Ms.","Virginia","L.","Miller","","918-555-0127","Work","virginia0@adventure-works.com",1
1482,"Riding Associates","Purchasing Manager","Ms.","Neva","M.","Mitchell","","992-555-0134","Cell","neva0@adventure-works.com",0
1796,"Professional Containers and Packaging Co.","Purchasing Manager","Ms.","Laura","C.","Steele","","741-555-0173","Work","laura3@adventure-works.com",0
1798,"One Bike Company","Purchasing Manager","Ms.","Shanay","B.","Steelman","","797-555-0118","Work","shanay0@adventure-works.com",0
1810,"Sellers of Cycles","Purchasing Manager","Ms.","Wathalee","R.","Steuber","","517-555-0120","Work","wathalee0@adventure-works.com",2
1812,"Maintenance and Repair for Bicycles","Purchasing Manager","Ms.","Alice","M.","Steiner","","355-555-0180","Work","alice4@adventure-works.com",2
1814,"Fitness Department Stores","Purchasing Manager","Ms.","Liza Marie","N.","Stevens","","366-555-0110","Cell","lizamarie0@adventure-works.com",2
1818,"Eastward Bike Accessories","Purchasing Manager","Ms.","Judy","R.","Storjohann","","1 (11) 500 555-0151","Cell","judy2@adventure-works.com",2
1824,"Major Sporting Goods","Purchasing Manager","Ms.","Kayla","M.","Stotler","","315-555-0131","Cell","kayla0@adventure-works.com",0
370,"Resale Services","Owner","Mr.","Thomas","B.","Armstrong","Jr.","226-555-0146","Cell","thomas1@adventure-works.com",0
432,"Bulk Discount Store","Owner","Mr.","Christopher","R.","Beck","Jr.","1 (11) 500 555-0132","Cell","christopher1@adventure-works.com",0
442,"Another Bicycle Company","Owner","Mr.","Stanley","A.","Alan","Jr.","156-555-0126","Cell","stanley0@adventure-works.com",0
812,"Sundry Sporting Goods","Owner","Mr.","Rudolph","J.","Dillon","Sr.","722-555-0169","Cell","rudolph0@adventure-works.com",0
820,"Weekend Tours","Owner","Mr.","John","T.","Donovan","Jr.","754-555-0134","Work","john15@adventure-works.com",1
1038,"Bike Part Wholesalers","Owner","Mr.","Neal","B.","Hasty","III","1 (11) 500 555-0191","Work","neal0@adventure-works.com",1
1040,"Family Cycle Store","Owner","Mr.","James","B.","Haugh","Jr.","763-555-0120","Cell","james8@adventure-works.com",1
1262,"Roadway Bicycle Supply","Owner","Mr.","Edward","J.","Kozlowski","Jr.","1 (11) 500 555-0170","Cell","edward1@adventure-works.com",0
1274,"Self-Contained Cycle Parts Company","Owner","Mr.","Jeffrey","B.","Kung","Jr.","1 (11) 500 555-0127","Cell","jeffrey2@adventure-works.com",0
1340,"Cycle Merchants","Owner","Mr.","Darren","M.","Watkins","Sr.","241-555-0100","Work","darren1@adventure-works.com",0
1912,"The Cycle Store","Owner","Mr.","Alvin","J.","Torre","Jr.","505-555-0145","Cell","alvin0@adventure-works.com",1
1916,"Active Life Toys","Owner","Mr.","Glenn","J.","Track","II","907-555-0170","Work","glenn0@adventure-works.com",0
314,"Top of the Line Bikes","Purchasing Agent","Mr.","James","T.","Aguilar","Jr.","1 (11) 500 555-0198","Cell","james2@adventure-works.com",1
464,"Odometers and Accessories Company","Purchasing Agent","Mr.","Alexander","J.","Berger","II","519-555-0151","Work","alexander0@adventure-works.com",1
478,"Golf and Cycle Store","Purchasing Agent","Mr.","Steven","B.","Brown","IV","280-555-0124","Cell","steven1@adventure-works.com",0
526,"Futuristic Bikes","Purchasing Agent","Mr.","Walter","J.","Brian","IV","163-555-0155","Work","walter0@adventure-works.com",1
536,"Nonskid Tire Company","Purchasing Agent","Mr.","Willie","P.","Brooks","Jr.","525-555-0174","Work","willie0@adventure-works.com",2
580,"Farthest Bike Store","Purchasing Agent","Mr.","Timothy","B.","Burnett","Jr.","251-555-0172","Cell","timothy0@adventure-works.com",2
622,"Bikes and Motorbikes","Purchasing Agent","Mr.","Johnny","A.","Caprio","Jr.","112-555-0191","Work","johnny0@adventure-works.com",0
888,"Lustrous Paints and Components","Purchasing Agent","Mr.","Duane","R.","Fitzgerald","Jr.","1 (11) 500 555-0115","Work","duane0@adventure-works.com",1
958,"Big-Time Bike Store","Purchasing Agent","Ms.","Jeanie","R.","Glenn","PhD","669-555-0149","Work","jeanie0@adventure-works.com",2
1430,"Leather Seat Factory","Purchasing Agent","Mr.","James","L.","McCoy","II","191-555-0151","Work","james12@adventure-works.com",0
1848,"Designer Department Stores","Purchasing Agent","Mr.","Martin","J.","Svoboda","IV","132-555-0149","Work","martin1@adventure-works.com",2
1966,"Convenient Sales and Service","Purchasing Agent","Mr.","Gregory","T.","Vanderbout","Jr.","684-555-0134","Work","gregory1@adventure-works.com",0
1974,"Links Works","Purchasing Agent","Mr.","Carlos","M.","Vansant","Jr.","1 (11) 500 555-0158","Cell","carlos1@adventure-works.com",1
1976,"Exhilarating Cycles","Purchasing Agent","Mr.","Nieves","J.","Vargas","II","371-555-0184","Cell","nieves0@adventure-works.com",0
390,"Road-Way Mart","Purchasing Manager","Mr.","James","B.","Bailey","Jr.","234-555-0112","Work","james3@adventure-works.com",0
392,"Small Cycle Store","Purchasing Manager","Mr.","Douglas","A.","Baldwin","Jr.","583-555-0130","Work","douglas1@adventure-works.com",0
458,"Metallic Paint and Overcoat Co","Purchasing Manager","Mr.","Richard","M.","Bentley","Jr.","911-555-0153","Cell","richard0@adventure-works.com",0
466,"Scratch-Resistant Finishes Company","Purchasing Manager","Mr.","John","M.","Berger","Jr.","156-555-0111","Cell","john10@adventure-works.com",0
512,"Metal Processing Company","Purchasing Manager","Mr.","Lester","J.","Bowman","Sr.","844-555-0112","Work","lester0@adventure-works.com",0
554,"Racks and Security Systems","Purchasing Manager","Mr.","Dick","R.","Brummer","Jr.","581-555-0189","Work","dick0@adventure-works.com",0
590,"Full Sports Supply","Purchasing Manager","Mr.","David","J.","Byrnes","Sr.","1 (11) 500 555-0199","Cell","david13@adventure-works.com",1
1362,"Metro Bike Mart","Purchasing Manager","Ms.","Kerry","N.","Westguard","PhD","823-555-0100","Cell","kerry0@adventure-works.com",0
1376,"Sports Products Store","Purchasing Manager","Mr.","Walter","J.","Mays","Sr.","245-555-0191","Work","walter1@adventure-works.com",1
1386,"Authentic Sales and Service","Purchasing Manager","Mr.","Tomas","M.","Manzanares","II","1 (11) 500 555-0178","Cell","tomas0@adventure-works.com",1
1456,"Sunny Place Bikes","Purchasing Manager","Mr.","Eric","B.","Meyer","Jr.","235-555-0199","Cell","eric7@adventure-works.com",0
1474,"Cycles Sales and Repair","Purchasing Manager","Mr.","Emilo","R.","Miller","Jr.","1 (11) 500 555-0181","Work","emilo0@adventure-works.com",0
1490,"Engineered Bike Systems","Purchasing Manager","Mr.","Joseph","P.","Mitzner","Jr.","129-555-0164","Work","joseph4@adventure-works.com",2
